id_entrega,id_mensajero,fecha,ciudad,zona,distancia_km,tiempo_entrega_minutos,valor_paquete,estado,calificacion_cliente,tipo_vehiculo,experiencia_mensajero
E10936,M119,2024-01-14 10:07:00,Medellín,Laureles,6.0,33.8,320200.0,Entregado,4.7,Moto,<1 año
E10937,M004,2024-01-08 13:08:00,Medellín,Envigado,6.5,32.1,123000.0,Entregado,4.6,Camioneta,3-5 años
E10938,M051,2024-02-21 17:43:00,Barranquilla,Riomar,6.9,42.9,425800.0,Entregado,4.3,Moto,3-5 años
E10939,M022,2024-03-15 14:58:00,Barranquilla,Norte,8.0,46.1,200700.0,Entregado,4.6,Camioneta,3-5 años
E10940,M020,2024-01-03 08:12:00,Cali,Chipichape,7.6,57.0,401400.0,Entregado,4.3,Moto,<1 año
E10941,M114,2024-01-17 08:57:00,Barranquilla,Sur,7.7,30.0,276300.0,Entregado,4.9,Moto,>5 años
E10942,M085,2024-01-16 07:29:00,Medellín,El Poblado,7.5,28.4,195300.0,Entregado,5.0,Moto,>5 años
E10943,M013,2024-01-22 19:52:00,Medellín,Laureles,9.2,31.2,420800.0,Entregado,4.7,Moto,3-5 años
E10944,M102,2024-03-04 06:24:00,Barranquilla,Riomar,4.8,16.4,374400.0,Entregado,4.8,Camioneta,>5 años
E10945,M110,2024-01-23 17:13:00,Medellín,Bello,7.1,40.6,364800.0,Entregado,4.2,Moto,1-3 años
E10946,M048,2024-02-05 14:28:00,Cali,Centro,9.0,43.9,221700.0,Entregado,4.3,Moto,3-5 años
E10947,M039,2024-01-05 13:41:00,Bucaramanga,Norte,8.6,32.8,474500.0,Entregado,3.8,Moto,>5 años
E10948,M076,2024-03-04 19:56:00,Bogotá,Usaquén,7.0,50.2,342600.0,Entregado,4.9,Camioneta,3-5 años
E10949,M141,2024-03-02 07:05:00,Cali,Granada,8.6,56.2,73300.0,Entregado,4.1,Moto,1-3 años
E10950,M072,2024-02-19 10:26:00,Medellín,Bello,10.1,33.3,127100.0,Entregado,5.0,Moto,>5 años
E10951,M052,2024-03-23 22:15:00,Bucaramanga,Centro,7.7,28.1,290800.0,Entregado,4.1,Moto,3-5 años
E10952,M140,2024-01-03 18:50:00,Barranquilla,Riomar,7.9,47.3,310700.0,Entregado,4.5,Moto,1-3 años
E10953,M092,2024-03-02 21:22:00,Barranquilla,Sur,12.8,39.0,133500.0,Entregado,4.5,Moto,1-3 años
E10954,M145,2024-03-05 16:24:00,Medellín,Centro,11.0,27.4,430600.0,Dañado,,Moto,>5 años
E10955,M070,2024-01-24 06:20:00,Barranquilla,Siape,4.0,195.6322688211717,443200.0,Entregado,5.0,Moto,>5 años
E10956,M057,2024-01-04 14:03:00,Barranquilla,Centro,5.8,23.7,142900.0,Entregado,4.8,Camioneta,3-5 años
E10957,M121,2024-03-08 17:49:00,Bogotá,Chapinero,7.9,54.7,237500.0,Perdido,,Camioneta,3-5 años
E10958,M150,2024-01-30 11:06:00,Bucaramanga,Floridablanca,6.2,35.1,498400.0,Entregado,4.1,Moto,<1 año
E10959,M064,2024-03-25 13:17:00,Medellín,El Poblado,7.8,43.8,90500.0,Entregado,4.8,Camioneta,3-5 años
E10960,M137,2024-01-08 13:36:00,Bucaramanga,Centro,9.8,47.7,209600.0,Entregado,4.4,Moto,1-3 años
E10961,M100,2024-02-15 11:11:00,Bogotá,Centro,11.5,33.6,160700.0,Perdido,,Moto,3-5 años
E10962,M061,2024-03-16 16:51:00,Barranquilla,Centro,4.1,16.7,295700.0,Entregado,5.0,Moto,1-3 años
E10963,M092,2024-03-16 06:45:00,Barranquilla,Centro,8.8,27.6,320700.0,Entregado,4.4,Moto,1-3 años
E10964,M091,2024-03-13 10:36:00,Bogotá,Suba,4.1,14.7,72400.0,Entregado,4.7,Moto,1-3 años
E10965,M049,2024-03-04 15:11:00,Barranquilla,Siape,9.4,39.9,293700.0,Entregado,4.6,Moto,1-3 años
E10966,M126,2024-01-05 08:03:00,Cali,Granada,7.5,65.8,392300.0,Entregado,3.3,Camioneta,1-3 años
E10967,M060,2024-03-18 13:01:00,Bogotá,Centro,15.9,70.3,471000.0,Entregado,3.2,Moto,1-3 años
E10968,M135,2024-03-02 06:21:00,Bogotá,Usaquén,6.7,20.6,297500.0,Entregado,4.5,Moto,3-5 años
E10969,M052,2024-01-17 16:45:00,Medellín,Laureles,5.2,15.1,499600.0,Entregado,5.0,Moto,3-5 años
E10970,M046,2024-02-11 07:01:00,Bogotá,Centro,13.3,86.1,40900.0,Perdido,,Camioneta,1-3 años
E10971,M038,2024-03-16 10:49:00,Bogotá,Centro,13.1,64.3,381500.0,Retrasado,,Moto,<1 año
E10972,M029,2024-03-08 17:04:00,Bucaramanga,Norte,6.9,44.9,232700.0,Entregado,4.5,Moto,3-5 años
E10973,M096,2024-03-31 18:37:00,Cali,Sur,3.7,24.2,68200.0,Entregado,4.8,Camioneta,3-5 años
E10974,M026,2024-02-13 15:20:00,Cali,Granada,6.7,26.5,154900.0,Entregado,5.0,Camioneta,1-3 años
E10975,M035,2024-01-21 19:50:00,Barranquilla,Centro,10.8,69.7,367900.0,Entregado,3.1,Moto,1-3 años
E10976,M125,2024-03-24 16:11:00,Bogotá,Centro,11.2,66.1,129900.0,Entregado,3.8,Camioneta,1-3 años
E10977,M144,2024-03-29 17:14:00,Bucaramanga,Cabecera,3.8,21.8,374300.0,Entregado,5.0,Camioneta,1-3 años
E10978,M045,2024-02-18 15:46:00,Bucaramanga,Floridablanca,3.9,10.7,73200.0,Entregado,5.0,Moto,1-3 años
E10979,M076,2024-01-17 11:46:00,Bogotá,Chapinero,8.0,23.3,350200.0,Entregado,5.0,Camioneta,3-5 años
E10980,M001,2024-03-30 18:54:00,Cali,Sur,7.8,39.6,398600.0,Entregado,4.4,Moto,>5 años
E10981,M146,2024-01-05 11:38:00,Bogotá,Centro,13.0,42.2,431700.0,Entregado,4.9,Moto,<1 año
E10982,M082,2024-03-19 13:40:00,Bucaramanga,Cabecera,7.5,36.8,364700.0,Entregado,4.0,Moto,1-3 años
E10983,M145,2024-01-14 21:09:00,Barranquilla,Siape,12.3,56.9,279200.0,Entregado,4.0,Moto,>5 años
E10984,M085,2024-01-10 13:22:00,Medellín,Envigado,5.2,20.7,489800.0,Retrasado,,Moto,>5 años
E10985,M082,2024-01-22 08:52:00,Bucaramanga,Centro,9.1,39.5,355700.0,Entregado,4.8,Moto,1-3 años
E10986,M086,2024-02-27 06:16:00,Barranquilla,Sur,10.5,35.7,479500.0,Entregado,4.0,Camioneta,1-3 años
E10987,M054,2024-02-01 08:22:00,Bogotá,Kennedy,14.2,67.1,366000.0,Entregado,3.4,Moto,3-5 años
E10988,M066,2024-01-14 06:03:00,Barranquilla,Norte,5.9,23.4,259800.0,Entregado,4.7,Moto,1-3 años
E10989,M099,2024-02-26 19:10:00,Barranquilla,Sur,9.4,59.2,488800.0,Entregado,4.3,Camioneta,3-5 años
E10990,M106,2024-03-04 18:22:00,Medellín,Envigado,5.2,31.3,25900.0,Entregado,4.6,Moto,1-3 años
E10991,M140,2024-02-18 09:53:00,Barranquilla,Centro,12.0,58.0,388500.0,Entregado,4.7,Moto,1-3 años
E10992,M123,2024-03-14 13:10:00,Medellín,Centro,4.6,23.8,400600.0,Entregado,5.0,Moto,3-5 años
E10993,M116,2024-01-10 07:18:00,Bucaramanga,Cabecera,5.8,57.4,125900.0,Entregado,4.8,Moto,<1 año
E10994,M006,2024-02-10 14:06:00,Medellín,Envigado,10.9,36.6,293800.0,Entregado,4.2,Moto,1-3 años
E10995,M019,2024-02-13 11:56:00,Bogotá,Kennedy,7.8,16.2,404200.0,Entregado,4.4,Moto,>5 años
E10996,M097,2024-01-21 08:35:00,Bogotá,Kennedy,12.0,49.0,133300.0,Entregado,4.5,Moto,1-3 años
E10997,M024,2024-02-13 21:45:00,Barranquilla,Sur,5.8,25.0,207500.0,Retrasado,,Moto,1-3 años
E10998,M008,2024-02-25 11:38:00,Cali,Sur,7.1,24.1,440900.0,Entregado,5.0,Moto,1-3 años
E10999,M112,2024-01-21 07:06:00,Barranquilla,Siape,8.0,36.7,305900.0,Entregado,4.8,Moto,>5 años
E11000,M085,2024-01-27 12:26:00,Medellín,El Poblado,10.4,36.2,427500.0,Entregado,4.8,Moto,>5 años
E11001,M142,2024-03-10 14:42:00,Bucaramanga,Norte,7.6,22.5,450100.0,Entregado,4.7,Moto,1-3 años
E11002,M073,2024-02-08 13:06:00,Medellín,Laureles,11.9,59.0,170900.0,Entregado,4.1,Moto,<1 año
E11003,M013,2024-02-20 21:09:00,Medellín,Envigado,6.4,17.9,122500.0,Entregado,4.6,Moto,3-5 años
E11004,M014,2024-02-16 06:27:00,Barranquilla,Riomar,9.9,62.3,56600.0,Entregado,2.6,Moto,<1 año
E11005,M023,2024-02-07 21:12:00,Bucaramanga,Cabecera,3.3,14.0,272200.0,Entregado,4.9,Moto,1-3 años
E11006,M025,2024-01-04 12:10:00,Cali,Sur,6.5,25.6,192000.0,Entregado,4.7,Moto,>5 años
E11007,M075,2024-01-11 21:54:00,Bucaramanga,Centro,3.1,14.5,339100.0,Entregado,4.8,Camioneta,1-3 años
E11008,M030,2024-02-09 18:30:00,Bucaramanga,Girón,7.3,43.8,445100.0,Entregado,4.6,Moto,1-3 años
E11009,M126,2024-03-25 14:05:00,Cali,San Fernando,4.4,28.7,178800.0,Entregado,5.0,Camioneta,1-3 años
E11010,M140,2024-02-19 11:23:00,Barranquilla,Riomar,6.9,29.3,430000.0,Entregado,4.8,Moto,1-3 años
E11011,M098,2024-02-17 11:28:00,Barranquilla,Siape,8.3,26.4,324300.0,Entregado,4.1,Moto,3-5 años
E11012,M012,2024-02-03 20:29:00,Cali,San Fernando,7.4,20.2,347400.0,Entregado,4.7,Moto,1-3 años
E11013,M068,2024-01-29 14:36:00,Cali,Chipichape,3.6,18.2,86400.0,Entregado,4.4,Moto,1-3 años
E11014,M016,2024-01-20 09:05:00,Bucaramanga,Floridablanca,8.9,50.1,81200.0,Entregado,4.8,Moto,1-3 años
E11015,M089,2024-03-10 19:48:00,Bogotá,Kennedy,7.9,38.7,477700.0,Entregado,5.0,Moto,1-3 años
E11016,M059,2024-03-11 07:53:00,Medellín,El Poblado,9.8,46.9,255400.0,Entregado,4.5,Moto,1-3 años
E11017,M100,2024-03-07 19:34:00,Bogotá,Chapinero,13.9,92.5,72900.0,Entregado,3.6,Moto,3-5 años
E11018,M122,2024-03-14 13:30:00,Bucaramanga,Norte,6.5,24.4,31300.0,Entregado,5.0,Camioneta,3-5 años
E11019,M077,2024-01-11 18:57:00,Barranquilla,Riomar,9.4,65.7,360400.0,Entregado,3.5,Moto,<1 año
E11020,M009,2024-03-05 22:51:00,Medellín,Centro,4.4,19.2,141000.0,Entregado,5.0,Moto,<1 año
E11021,M147,2024-03-27 10:07:00,Bucaramanga,Norte,6.7,18.7,129800.0,Entregado,4.4,Moto,>5 años
E11022,M115,2024-01-23 11:13:00,Barranquilla,Norte,10.0,24.4,235900.0,Entregado,4.8,Moto,>5 años
E11023,M050,2024-01-17 07:27:00,Medellín,Laureles,5.7,22.8,383500.0,Dañado,,Moto,1-3 años
E11024,M021,2024-03-28 19:12:00,Cali,San Fernando,4.1,19.7,343900.0,Entregado,4.5,Camioneta,3-5 años
E11025,M038,2024-03-17 14:20:00,Bogotá,Usaquén,8.7,40.0,421600.0,Entregado,4.3,Moto,<1 año
E11026,M018,2024-01-12 18:35:00,Bucaramanga,Centro,3.2,17.3,361800.0,Entregado,4.6,Moto,1-3 años
E11027,M102,2024-03-11 16:54:00,Barranquilla,Centro,7.4,22.9,494900.0,Entregado,4.8,Camioneta,>5 años
E11028,M071,2024-03-07 20:58:00,Cali,Centro,3.0,10.1,449200.0,Entregado,5.0,Moto,3-5 años
E11029,M004,2024-03-30 22:50:00,Medellín,Centro,8.5,26.9,294300.0,Entregado,5.0,Camioneta,3-5 años
E11030,M108,2024-01-15 19:09:00,Medellín,Bello,11.0,72.8,240300.0,Entregado,3.7,Camioneta,1-3 años
E11031,M038,2024-03-13 09:59:00,Bogotá,Centro,7.5,62.8,297100.0,Entregado,3.2,Moto,<1 año
E11032,M028,2024-03-13 09:50:00,Bogotá,Suba,13.4,80.2,278300.0,Entregado,3.3,Moto,3-5 años
E11033,M074,2024-03-09 17:56:00,Bogotá,Centro,8.1,43.6,380700.0,Entregado,4.2,Moto,1-3 años
E11034,M106,2024-02-03 18:41:00,Medellín,Envigado,11.5,54.2,25400.0,Entregado,4.4,Moto,1-3 años
E11035,M125,2024-03-14 21:02:00,Bogotá,Kennedy,11.8,49.5,303400.0,Entregado,4.8,Camioneta,1-3 años
E11036,M045,2024-02-05 18:09:00,Bucaramanga,Floridablanca,2.8,12.2,86300.0,Entregado,5.0,Moto,1-3 años
E11037,M103,2024-01-05 18:56:00,Medellín,Bello,9.5,44.4,150600.0,Entregado,4.6,Moto,<1 año
E11038,M085,2024-03-29 13:03:00,Medellín,Envigado,9.5,31.5,342400.0,Entregado,5.0,Moto,>5 años
E11039,M122,2024-02-04 17:01:00,Bucaramanga,Norte,3.7,18.3,152400.0,Entregado,5.0,Camioneta,3-5 años
E11040,M087,2024-02-08 15:17:00,Medellín,Bello,6.6,42.7,62700.0,Entregado,3.7,Moto,<1 año
E11041,M126,2024-03-30 09:55:00,Cali,Centro,7.0,54.7,91800.0,Entregado,4.1,Camioneta,1-3 años
E11042,M059,2024-01-18 15:47:00,Medellín,Centro,5.3,16.8,361100.0,Entregado,5.0,Moto,1-3 años
E11043,M114,2024-02-11 14:46:00,Barranquilla,Norte,11.1,36.9,136900.0,Entregado,4.7,Moto,>5 años
E11044,M107,2024-03-18 08:12:00,Medellín,Envigado,4.6,26.7,279700.0,Entregado,3.9,Moto,>5 años
E11045,M114,2024-01-28 19:47:00,Bogotá,Kennedy,12.5,67.7,463800.0,Perdido,,Moto,>5 años
E11046,M125,2024-03-07 17:52:00,Bogotá,Usaquén,6.6,47.8,475900.0,Entregado,4.0,Camioneta,1-3 años
E11047,M015,2024-03-06 11:04:00,Medellín,Centro,9.9,37.8,19500.0,Entregado,4.3,Moto,1-3 años
E11048,M080,2024-03-31 22:25:00,Bucaramanga,Floridablanca,2.9,10.0,169400.0,Entregado,4.9,Moto,1-3 años
E11049,M035,2024-03-08 06:11:00,Barranquilla,Siape,8.1,25.4,413300.0,Entregado,4.9,Moto,1-3 años
E11050,M050,2024-01-26 07:15:00,Medellín,Envigado,4.7,19.2,317600.0,Entregado,4.3,Moto,1-3 años
E11051,M009,2024-02-28 07:58:00,Medellín,El Poblado,3.3,28.6,478200.0,Entregado,5.0,Moto,<1 año
E11052,M093,2024-03-31 12:17:00,Barranquilla,Sur,7.5,35.1,87700.0,Entregado,4.9,Moto,1-3 años
E11053,M095,2024-02-29 22:25:00,Barranquilla,Siape,6.5,21.1,398200.0,Retrasado,,Moto,1-3 años
E11054,M032,2024-03-28 06:15:00,Barranquilla,Norte,6.6,34.3,304200.0,Entregado,4.9,Moto,<1 año
E11055,M096,2024-03-03 20:11:00,Bogotá,Kennedy,10.7,46.5,447000.0,Dañado,,Camioneta,3-5 años
E11056,M122,2024-03-16 17:22:00,Bucaramanga,Norte,9.6,64.1,173800.0,Entregado,3.8,Camioneta,3-5 años
E11057,M042,2024-02-03 08:18:00,Bucaramanga,Floridablanca,7.4,69.5,206000.0,Entregado,3.5,Moto,<1 año
E11058,M008,2024-02-19 07:10:00,Cali,Chipichape,7.8,46.2,336500.0,Entregado,4.2,Moto,1-3 años
E11059,M147,2024-01-28 13:41:00,Cali,San Fernando,9.0,34.7,79000.0,Entregado,4.6,Moto,>5 años
E11060,M058,2024-03-27 12:17:00,Bogotá,Kennedy,15.7,45.1,444300.0,Entregado,4.0,Moto,>5 años
E11061,M105,2024-03-06 06:55:00,Medellín,Bello,5.6,16.3,291400.0,Entregado,4.7,Moto,3-5 años
E11062,M003,2024-03-01 10:41:00,Cali,San Fernando,6.2,19.7,218900.0,Entregado,4.7,Camioneta,3-5 años
E11063,M045,2024-03-17 06:14:00,Bucaramanga,Floridablanca,2.6,10.0,281100.0,Entregado,4.6,Moto,1-3 años
E11064,M065,2024-03-18 15:45:00,Bogotá,Centro,4.7,12.0,380300.0,Entregado,4.6,Moto,1-3 años
E11065,M071,2024-02-24 18:54:00,Cali,Sur,6.8,26.9,69100.0,Entregado,5.0,Moto,3-5 años
E11066,M090,2024-02-28 14:13:00,Bucaramanga,Cabecera,5.9,22.3,288200.0,Perdido,,Moto,>5 años
E11067,M120,2024-02-08 22:52:00,Cali,Granada,9.4,27.4,92500.0,Entregado,4.5,Camioneta,1-3 años
E11068,M102,2024-03-15 09:00:00,Barranquilla,Sur,13.2,72.0,264000.0,Entregado,3.1,Camioneta,>5 años
E11069,M131,2024-03-25 17:35:00,Barranquilla,Centro,5.1,22.4,407900.0,Entregado,4.5,Moto,>5 años
E11070,M073,2024-02-08 09:30:00,Medellín,Envigado,11.7,54.1,479900.0,Entregado,4.8,Moto,<1 año
E11071,M017,2024-02-13 14:40:00,Bogotá,Kennedy,15.7,57.4,29600.0,Entregado,4.2,Moto,1-3 años
E11072,M084,2024-02-05 14:41:00,Cali,San Fernando,4.5,17.4,365900.0,Entregado,4.8,Moto,1-3 años
E11073,M077,2024-01-25 10:33:00,Barranquilla,Norte,13.5,63.6,490900.0,Entregado,3.9,Moto,<1 año
E11074,M062,2024-01-08 18:42:00,Barranquilla,Sur,7.0,35.5,214700.0,Entregado,4.2,Moto,1-3 años
E11075,M082,2024-03-28 10:46:00,Bucaramanga,Cabecera,5.2,20.0,207800.0,Entregado,4.5,Moto,1-3 años
E11076,M007,2024-03-24 21:18:00,Cali,Sur,4.5,15.1,429600.0,Entregado,4.6,Camioneta,1-3 años
E11077,M067,2024-02-23 18:24:00,Barranquilla,Sur,4.5,48.3,72700.0,Entregado,4.2,Camioneta,<1 año
E11078,M010,2024-03-15 12:21:00,Medellín,Centro,7.2,31.6,455400.0,Retrasado,,Camioneta,1-3 años
E11079,M057,2024-03-28 21:58:00,Barranquilla,Siape,7.1,28.7,345600.0,Entregado,4.4,Camioneta,3-5 años
E11080,M092,2024-03-05 15:54:00,Barranquilla,Norte,8.8,34.3,425400.0,Entregado,4.6,Moto,1-3 años
E11081,M044,2024-03-25 11:18:00,Bogotá,Chapinero,15.9,73.3,148100.0,Entregado,2.6,Moto,1-3 años
E11082,M025,2024-03-01 10:47:00,Medellín,Laureles,11.5,29.0,10900.0,Entregado,4.0,Moto,>5 años
E11083,M067,2024-03-12 11:43:00,Medellín,Bello,8.8,64.8,273100.0,Retrasado,,Camioneta,<1 año
E11084,M086,2024-03-24 08:14:00,Barranquilla,Centro,9.1,61.1,155700.0,Entregado,3.1,Camioneta,1-3 años
E11085,M091,2024-01-29 15:26:00,Bogotá,Usaquén,15.2,71.5,221200.0,Entregado,2.9,Moto,1-3 años
E11086,M085,2024-02-17 14:37:00,Medellín,Centro,8.0,21.9,259500.0,Entregado,5.0,Moto,>5 años
E11087,M076,2024-02-29 09:30:00,Bogotá,Suba,11.5,88.6,25800.0,Entregado,3.3,Camioneta,3-5 años
E11088,M014,2024-03-22 08:30:00,Medellín,Laureles,9.9,61.6,146000.0,Entregado,3.3,Moto,<1 año
E11089,M050,2024-03-05 09:55:00,MEDELLIN,Bello,3.4,14.4,349900.0,Perdido,,Moto,1-3 años
E11090,M098,2024-03-08 15:26:00,Medellín,Envigado,3.1,10.0,69400.0,Entregado,4.8,Moto,3-5 años
E11091,M014,2024-01-20 10:12:00,Medellín,Envigado,5.6,17.5,101300.0,Entregado,4.6,Moto,<1 año
E11092,M088,2024-02-22 20:09:00,Medellín,El Poblado,5.6,27.6,221900.0,Entregado,5.0,Moto,<1 año
E11093,M081,2024-01-24 08:31:00,Barranquilla,Centro,12.4,94.0,229200.0,Perdido,,Camioneta,1-3 años
E11094,M086,2024-03-21 11:20:00,Barranquilla,Siape,7.7,23.6,168700.0,Entregado,5.0,Camioneta,1-3 años
E11095,M015,2024-01-01 20:17:00,Barranquilla,Centro,4.5,15.5,320600.0,Entregado,5.0,Moto,1-3 años
E11096,M054,2024-01-22 11:31:00,Bogotá,Kennedy,5.7,13.4,222400.0,Entregado,4.7,Moto,3-5 años
E11097,M023,2024-01-17 19:40:00,Bucaramanga,Cabecera,4.6,22.3,329300.0,Entregado,4.8,Moto,1-3 años
E11098,M110,2024-02-21 19:30:00,Bucaramanga,Floridablanca,6.3,37.6,184700.0,Entregado,4.0,Moto,1-3 años
E11099,M099,2024-01-01 07:34:00,Barranquilla,Riomar,9.4,50.5,435200.0,Entregado,4.0,Camioneta,3-5 años
E11100,M052,2024-02-17 06:57:00,Medellín,Bello,5.1,14.5,437800.0,Entregado,5.0,Moto,3-5 años
E11101,M083,2024-03-08 12:01:00,Barranquilla,Centro,12.0,41.7,287900.0,Entregado,5.0,Moto,3-5 años
E11102,M002,2024-03-21 13:14:00,Cali,Centro,5.0,23.8,439600.0,Entregado,5.0,Moto,1-3 años
E11103,M089,2024-02-09 10:06:00,Bogotá,Chapinero,15.3,59.2,211200.0,Entregado,4.6,Moto,1-3 años
E11104,M099,2024-03-05 15:10:00,Barranquilla,Norte,6.3,22.2,115300.0,Entregado,4.4,Camioneta,3-5 años
E11105,M017,2024-01-06 15:18:00,Bogotá,Usaquén,12.7,41.0,368000.0,Entregado,4.7,Moto,1-3 años
E11106,M117,2024-03-07 22:21:00,Bucaramanga,Centro,5.1,20.4,152600.0,Entregado,4.7,Moto,1-3 años
E11107,M112,2024-03-28 10:21:00,Barranquilla,Sur,8.7,22.2,194700.0,Entregado,5.0,Moto,>5 años
E11108,M126,2024-02-15 12:10:00,Cali,San Fernando,6.8,36.6,418100.0,Entregado,4.1,Camioneta,1-3 años
E11109,M104,2024-01-03 13:14:00,Bogotá,Suba,4.3,14.4,35500.0,Entregado,4.8,Moto,3-5 años
E11110,M034,2024-01-28 06:37:00,Bogotá,Kennedy,8.7,31.1,104100.0,Entregado,4.0,Moto,1-3 años
E11111,M130,2024-01-22 09:23:00,Bogotá,Suba,13.4,76.7,140100.0,Entregado,3.7,Camioneta,3-5 años
E11112,M010,2024-02-18 14:49:00,Medellín,Bello,10.1,57.5,281600.0,Entregado,4.9,Camioneta,1-3 años
E11113,M137,2024-03-20 07:38:00,Bogotá,Kennedy,6.4,29.4,469700.0,Perdido,,Moto,1-3 años
E11114,M013,2024-03-25 09:41:00,Bucaramanga,Floridablanca,10.0,48.8,165700.0,Retrasado,,Moto,3-5 años
E11115,M006,2024-01-07 09:26:00,Barranquilla,Centro,13.8,61.5,141300.0,Entregado,3.4,Moto,1-3 años
E11116,M114,2024-02-18 09:35:00,Barranquilla,Centro,10.6,47.1,407500.0,Entregado,4.8,Moto,>5 años
E11117,M065,2024-03-01 10:13:00,Bogotá,Kennedy,13.1,47.7,282500.0,Entregado,4.4,Moto,1-3 años
E11118,M003,2024-02-08 19:42:00,Cali,Sur,9.5,55.4,58800.0,Retrasado,,Camioneta,3-5 años
E11119,M026,2024-03-25 22:17:00,Cali,Centro,3.5,13.8,14700.0,Entregado,4.5,Camioneta,1-3 años
E11120,M036,2024-02-23 09:32:00,Cali,Granada,5.9,37.4,241500.0,Entregado,4.0,Camioneta,<1 año
E11121,M031,2024-02-06 09:50:00,Barranquilla,Siape,10.7,50.8,249700.0,Entregado,3.6,Moto,3-5 años
E11122,M028,2024-03-04 12:38:00,Bogotá,Kennedy,7.0,29.1,340100.0,Entregado,4.3,Moto,3-5 años
E11123,M052,2024-02-03 22:12:00,Medellín,El Poblado,4.1,14.9,230300.0,Entregado,5.0,Moto,3-5 años
E11124,M092,2024-03-31 19:18:00,Barranquilla,Sur,7.5,43.0,80600.0,Entregado,4.3,Moto,1-3 años
E11125,M042,2024-01-06 21:58:00,Bucaramanga,Girón,6.7,25.8,98300.0,Entregado,4.5,Moto,<1 año
E11126,M054,2024-03-29 21:21:00,Bogotá,Kennedy,9.3,24.4,54100.0,Entregado,5.0,Moto,3-5 años
E11127,M061,2024-01-01 06:42:00,Barranquilla,Centro,10.0,29.3,271800.0,Entregado,4.6,Moto,1-3 años
E11128,M023,2024-01-15 21:09:00,Bucaramanga,Norte,6.0,27.4,289900.0,Entregado,4.8,Moto,1-3 años
E11129,M024,2024-03-06 08:46:00,Cali,Centro,4.2,20.4,63900.0,Entregado,4.5,Moto,1-3 años
E11130,M026,2024-02-02 13:29:00,Cali,Chipichape,3.6,18.2,51500.0,Entregado,5.0,Camioneta,1-3 años
E11131,M076,2024-02-03 20:03:00,Bogotá,Kennedy,15.4,54.2,165900.0,Dañado,,Camioneta,3-5 años
E11132,M026,2024-01-23 07:54:00,Cali,Centro,5.7,33.1,469800.0,Entregado,4.4,Camioneta,1-3 años
E11133,M075,2024-02-16 16:27:00,Bucaramanga,Norte,8.0,25.0,291600.0,Entregado,5.0,Camioneta,1-3 años
E11134,M030,2024-01-13 07:00:00,Bucaramanga,Norte,8.3,49.5,23200.0,Entregado,4.4,Moto,1-3 años
E11135,M036,2024-03-25 11:21:00,Cali,San Fernando,8.3,51.8,351600.0,Retrasado,,Camioneta,<1 año
E11136,M092,2024-02-26 14:56:00,Barranquilla,Centro,11.6,40.7,420300.0,Entregado,5.0,Moto,1-3 años
E11137,M024,2024-02-17 16:11:00,Barranquilla,Riomar,5.6,28.4,14400.0,Entregado,,Moto,1-3 años
E11138,M030,2024-02-21 18:29:00,Bucaramanga,Norte,4.5,20.3,298600.0,Entregado,4.6,Moto,1-3 años
E11139,M070,2024-02-19 21:51:00,Barranquilla,Siape,13.5,36.2,38900.0,Entregado,4.1,Moto,>5 años
E11140,M108,2024-03-24 11:07:00,Medellín,Bello,7.2,29.2,481900.0,Entregado,4.8,Camioneta,1-3 años
E11141,M034,2024-03-30 07:54:00,Bogotá,Kennedy,15.8,73.4,76400.0,Entregado,3.9,Moto,1-3 años
E11142,M041,2024-01-14 19:58:00,Bogotá,Suba,15.8,87.4,210100.0,Entregado,3.3,Moto,<1 año
E11143,M124,2024-03-13 20:11:00,Bucaramanga,Floridablanca,7.9,28.4,393400.0,Entregado,4.9,Moto,1-3 años
E11144,M098,2024-02-15 06:55:00,Medellín,Envigado,5.1,14.6,78300.0,Entregado,5.0,Moto,3-5 años
E11145,M034,2024-03-02 21:07:00,Bogotá,Usaquén,15.0,53.4,421500.0,Entregado,4.9,Moto,1-3 años
E11146,M106,2024-02-26 07:04:00,Medellín,El Poblado,3.4,17.5,363000.0,Entregado,4.8,Moto,1-3 años
E11147,M067,2024-03-24 16:00:00,Barranquilla,Norte,3.9,25.7,242000.0,Entregado,5.0,Camioneta,<1 año
E11148,M135,2024-03-14 13:42:00,Bogotá,Centro,15.2,56.2,482700.0,Entregado,4.1,Moto,3-5 años
E11149,M087,2024-03-07 22:44:00,Bucaramanga,Centro,7.4,27.1,313700.0,Entregado,5.0,Moto,<1 año
E11150,M025,2024-02-25 13:30:00,Cali,Centro,4.6,12.8,270900.0,Entregado,5.0,Moto,>5 años
E11151,M089,2024-03-25 18:09:00,Bogotá,Kennedy,5.4,31.2,258200.0,Entregado,,Moto,1-3 años
E11152,M143,2024-03-19 07:00:00,Cali,Sur,8.3,55.4,277200.0,Entregado,4.9,Moto,<1 año
E11153,M041,2024-03-05 21:54:00,Bogotá,Usaquén,8.7,36.2,60800.0,Entregado,4.6,Moto,<1 año
E11154,M127,2024-01-22 08:48:00,Medellín,Envigado,10.6,36.7,45600.0,Entregado,4.0,Moto,3-5 años
E11155,M126,2024-02-11 13:21:00,Cali,Granada,5.5,35.2,200300.0,Entregado,4.5,Camioneta,1-3 años
E11156,M072,2024-01-07 22:14:00,Medellín,Centro,11.4,30.5,292400.0,Retrasado,,Moto,>5 años
